task,task_label,actor,actor_label,dimension,n_pairs,mean_left_minus_right,pct_left_better,pct_right_better,pct_tie_or_not_applicable
incident_postmortem,Incident postmortem,gpt-5.4-mini-or,GPT-5.4 mini,action_item_concreteness,17,0.29411764705882354,0.6470588235294118,0.35294117647058826,0.0
incident_postmortem,Incident postmortem,kimi-k2.5-or,Kimi K2.5,action_item_concreteness,17,0.8823529411764706,0.9411764705882353,0.058823529411764705,0.0
incident_postmortem,Incident postmortem,mimo-v25-pro-or,MiMo V2.5 Pro,action_item_concreteness,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,qwen3.5-9b-or,Qwen3.5 9B,action_item_concreteness,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,qwen3.6-plus-or,Qwen3.6 Plus,action_item_concreteness,17,0.29411764705882354,0.6470588235294118,0.35294117647058826,0.0
incident_postmortem,Incident postmortem,deepseek-v3.2-or,DeepSeek V3.2,blameless_systems_framing,17,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.8235294117647058
incident_postmortem,Incident postmortem,glm-5.1-or,GLM-5.1,blameless_systems_framing,17,0.23529411764705882,0.23529411764705882,0.0,0.7647058823529411
incident_postmortem,Incident postmortem,gpt-5.4-mini-or,GPT-5.4 mini,blameless_systems_framing,17,-0.058823529411764705,0.058823529411764705,0.11764705882352941,0.8235294117647058
incident_postmortem,Incident postmortem,kimi-k2.5-or,Kimi K2.5,blameless_systems_framing,17,0.35294117647058826,0.35294117647058826,0.0,0.6470588235294118
incident_postmortem,Incident postmortem,mimo-v25-pro-or,MiMo V2.5 Pro,blameless_systems_framing,17,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.6470588235294118
incident_postmortem,Incident postmortem,qwen3.5-9b-or,Qwen3.5 9B,blameless_systems_framing,17,0.23529411764705882,0.23529411764705882,0.0,0.7647058823529411
incident_postmortem,Incident postmortem,qwen3.6-plus-or,Qwen3.6 Plus,blameless_systems_framing,17,0.0,0.0,0.0,1.0
incident_postmortem,Incident postmortem,deepseek-v3.2-or,DeepSeek V3.2,contributing_factor_analysis,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,glm-5.1-or,GLM-5.1,contributing_factor_analysis,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,gpt-5.4-mini-or,GPT-5.4 mini,contributing_factor_analysis,17,0.4117647058823529,0.7058823529411765,0.29411764705882354,0.0
incident_postmortem,Incident postmortem,kimi-k2.5-or,Kimi K2.5,contributing_factor_analysis,17,0.7647058823529411,0.8823529411764706,0.11764705882352941,0.0
incident_postmortem,Incident postmortem,mimo-v25-pro-or,MiMo V2.5 Pro,contributing_factor_analysis,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,qwen3.5-9b-or,Qwen3.5 9B,contributing_factor_analysis,17,0.4117647058823529,0.7058823529411765,0.29411764705882354,0.0
incident_postmortem,Incident postmortem,qwen3.6-plus-or,Qwen3.6 Plus,contributing_factor_analysis,17,0.058823529411764705,0.5294117647058824,0.47058823529411764,0.0
incident_postmortem,Incident postmortem,deepseek-v3.2-or,DeepSeek V3.2,detection_observability_analysis,17,0.29411764705882354,0.6470588235294118,0.35294117647058826,0.0
incident_postmortem,Incident postmortem,glm-5.1-or,GLM-5.1,detection_observability_analysis,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,gpt-5.4-mini-or,GPT-5.4 mini,detection_observability_analysis,17,0.058823529411764705,0.5294117647058824,0.47058823529411764,0.0
incident_postmortem,Incident postmortem,kimi-k2.5-or,Kimi K2.5,detection_observability_analysis,17,0.7647058823529411,0.8823529411764706,0.11764705882352941,0.0
incident_postmortem,Incident postmortem,mimo-v25-pro-or,MiMo V2.5 Pro,detection_observability_analysis,17,0.6470588235294118,0.8235294117647058,0.17647058823529413,0.0
incident_postmortem,Incident postmortem,qwen3.5-9b-or,Qwen3.5 9B,detection_observability_analysis,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,qwen3.6-plus-or,Qwen3.6 Plus,detection_observability_analysis,17,0.11764705882352941,0.5294117647058824,0.4117647058823529,0.058823529411764705
incident_postmortem,Incident postmortem,deepseek-v3.2-or,DeepSeek V3.2,impact_specificity,17,0.7647058823529411,0.8823529411764706,0.11764705882352941,0.0
incident_postmortem,Incident postmortem,glm-5.1-or,GLM-5.1,impact_specificity,17,0.4117647058823529,0.7058823529411765,0.29411764705882354,0.0
incident_postmortem,Incident postmortem,gpt-5.4-mini-or,GPT-5.4 mini,impact_specificity,17,0.058823529411764705,0.5294117647058824,0.47058823529411764,0.0
incident_postmortem,Incident postmortem,kimi-k2.5-or,Kimi K2.5,impact_specificity,17,0.7647058823529411,0.8823529411764706,0.11764705882352941,0.0
incident_postmortem,Incident postmortem,mimo-v25-pro-or,MiMo V2.5 Pro,impact_specificity,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,qwen3.5-9b-or,Qwen3.5 9B,impact_specificity,17,0.4117647058823529,0.7058823529411765,0.29411764705882354,0.0
incident_postmortem,Incident postmortem,qwen3.6-plus-or,Qwen3.6 Plus,impact_specificity,17,0.4117647058823529,0.7058823529411765,0.29411764705882354,0.0
incident_postmortem,Incident postmortem,deepseek-v3.2-or,DeepSeek V3.2,operational_realism,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,glm-5.1-or,GLM-5.1,operational_realism,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,gpt-5.4-mini-or,GPT-5.4 mini,operational_realism,17,0.23529411764705882,0.5294117647058824,0.29411764705882354,0.17647058823529413
incident_postmortem,Incident postmortem,kimi-k2.5-or,Kimi K2.5,operational_realism,17,0.6470588235294118,0.8235294117647058,0.17647058823529413,0.0
incident_postmortem,Incident postmortem,mimo-v25-pro-or,MiMo V2.5 Pro,operational_realism,17,0.7058823529411765,0.8235294117647058,0.11764705882352941,0.058823529411764705
incident_postmortem,Incident postmortem,qwen3.5-9b-or,Qwen3.5 9B,operational_realism,17,0.29411764705882354,0.6470588235294118,0.35294117647058826,0.0
incident_postmortem,Incident postmortem,qwen3.6-plus-or,Qwen3.6 Plus,operational_realism,17,0.17647058823529413,0.5294117647058824,0.35294117647058826,0.11764705882352941
incident_postmortem,Incident postmortem,deepseek-v3.2-or,DeepSeek V3.2,root_cause_specificity,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,glm-5.1-or,GLM-5.1,root_cause_specificity,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,gpt-5.4-mini-or,GPT-5.4 mini,root_cause_specificity,17,0.29411764705882354,0.6470588235294118,0.35294117647058826,0.0
incident_postmortem,Incident postmortem,kimi-k2.5-or,Kimi K2.5,root_cause_specificity,17,0.6470588235294118,0.8235294117647058,0.17647058823529413,0.0
incident_postmortem,Incident postmortem,mimo-v25-pro-or,MiMo V2.5 Pro,root_cause_specificity,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,qwen3.5-9b-or,Qwen3.5 9B,root_cause_specificity,17,0.4117647058823529,0.7058823529411765,0.29411764705882354,0.0
incident_postmortem,Incident postmortem,qwen3.6-plus-or,Qwen3.6 Plus,root_cause_specificity,17,0.058823529411764705,0.5294117647058824,0.47058823529411764,0.0
incident_postmortem,Incident postmortem,deepseek-v3.2-or,DeepSeek V3.2,timeline_precision,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,glm-5.1-or,GLM-5.1,timeline_precision,17,0.5294117647058824,0.7647058823529411,0.23529411764705882,0.0
incident_postmortem,Incident postmortem,gpt-5.4-mini-or,GPT-5.4 mini,timeline_precision,17,0.058823529411764705,0.5294117647058824,0.47058823529411764,0.0
incident_postmortem,Incident postmortem,kimi-k2.5-or,Kimi K2.5,timeline_precision,17,0.6470588235294118,0.8235294117647058,0.17647058823529413,0.0
incident_postmortem,Incident postmortem,mimo-v25-pro-or,MiMo V2.5 Pro,timeline_precision,17,0.4117647058823529,0.7058823529411765,0.29411764705882354,0.0
incident_postmortem,Incident postmortem,qwen3.5-9b-or,Qwen3.5 9B,timeline_precision,17,0.29411764705882354,0.6470588235294118,0.35294117647058826,0.0
incident_postmortem,Incident postmortem,qwen3.6-plus-or,Qwen3.6 Plus,timeline_precision,17,0.0,0.47058823529411764,0.47058823529411764,0.058823529411764705
translation,Translation,deepseek-v3.2-or,DeepSeek V3.2,additions_omissions,17,0.0,0.058823529411764705,0.058823529411764705,0.8823529411764706
translation,Translation,glm-5.1-or,GLM-5.1,additions_omissions,17,0.0,0.058823529411764705,0.058823529411764705,0.8823529411764706
translation,Translation,gpt-5.4-mini-or,GPT-5.4 mini,additions_omissions,17,0.0,0.0,0.0,1.0
translation,Translation,kimi-k2.5-or,Kimi K2.5,additions_omissions,17,0.058823529411764705,0.058823529411764705,0.0,0.9411764705882353
translation,Translation,mimo-v25-pro-or,MiMo V2.5 Pro,additions_omissions,18,-0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888
translation,Translation,qwen3.5-9b-or,Qwen3.5 9B,additions_omissions,17,-0.058823529411764705,0.058823529411764705,0.11764705882352941,0.8235294117647058
translation,Translation,qwen3.6-plus-or,Qwen3.6 Plus,additions_omissions,17,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.8235294117647058
translation,Translation,deepseek-v3.2-or,DeepSeek V3.2,fluency_idiomaticity,17,0.29411764705882354,0.47058823529411764,0.17647058823529413,0.35294117647058826
translation,Translation,glm-5.1-or,GLM-5.1,fluency_idiomaticity,17,0.0,0.35294117647058826,0.35294117647058826,0.29411764705882354
translation,Translation,gpt-5.4-mini-or,GPT-5.4 mini,fluency_idiomaticity,17,0.11764705882352941,0.47058823529411764,0.35294117647058826,0.17647058823529413
translation,Translation,kimi-k2.5-or,Kimi K2.5,fluency_idiomaticity,17,0.11764705882352941,0.4117647058823529,0.29411764705882354,0.29411764705882354
translation,Translation,mimo-v25-pro-or,MiMo V2.5 Pro,fluency_idiomaticity,18,0.2777777777777778,0.4444444444444444,0.16666666666666666,0.3888888888888889
translation,Translation,qwen3.5-9b-or,Qwen3.5 9B,fluency_idiomaticity,17,0.29411764705882354,0.47058823529411764,0.17647058823529413,0.35294117647058826
translation,Translation,qwen3.6-plus-or,Qwen3.6 Plus,fluency_idiomaticity,17,0.35294117647058826,0.47058823529411764,0.11764705882352941,0.4117647058823529
translation,Translation,deepseek-v3.2-or,DeepSeek V3.2,named_entity_fidelity,17,-0.17647058823529413,0.11764705882352941,0.29411764705882354,0.5882352941176471
translation,Translation,glm-5.1-or,GLM-5.1,named_entity_fidelity,17,0.0,0.23529411764705882,0.23529411764705882,0.5294117647058824
translation,Translation,gpt-5.4-mini-or,GPT-5.4 mini,named_entity_fidelity,17,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.5882352941176471
translation,Translation,kimi-k2.5-or,Kimi K2.5,named_entity_fidelity,17,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.7058823529411765
translation,Translation,mimo-v25-pro-or,MiMo V2.5 Pro,named_entity_fidelity,18,-0.05555555555555555,0.16666666666666666,0.2222222222222222,0.6111111111111112
translation,Translation,qwen3.5-9b-or,Qwen3.5 9B,named_entity_fidelity,17,0.35294117647058826,0.5294117647058824,0.17647058823529413,0.29411764705882354
translation,Translation,qwen3.6-plus-or,Qwen3.6 Plus,named_entity_fidelity,17,0.0,0.11764705882352941,0.11764705882352941,0.7647058823529411
translation,Translation,deepseek-v3.2-or,DeepSeek V3.2,numeric_factual_fidelity,17,0.058823529411764705,0.058823529411764705,0.0,0.9411764705882353
translation,Translation,glm-5.1-or,GLM-5.1,numeric_factual_fidelity,17,0.0,0.0,0.0,1.0
translation,Translation,gpt-5.4-mini-or,GPT-5.4 mini,numeric_factual_fidelity,17,0.0,0.0,0.0,1.0
translation,Translation,kimi-k2.5-or,Kimi K2.5,numeric_factual_fidelity,17,0.0,0.0,0.0,1.0
translation,Translation,mimo-v25-pro-or,MiMo V2.5 Pro,numeric_factual_fidelity,18,0.0,0.0,0.0,1.0
translation,Translation,qwen3.5-9b-or,Qwen3.5 9B,numeric_factual_fidelity,17,0.0,0.0,0.0,1.0
translation,Translation,qwen3.6-plus-or,Qwen3.6 Plus,numeric_factual_fidelity,17,0.0,0.058823529411764705,0.058823529411764705,0.8823529411764706
translation,Translation,deepseek-v3.2-or,DeepSeek V3.2,structural_clarity,17,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.5882352941176471
translation,Translation,glm-5.1-or,GLM-5.1,structural_clarity,17,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.7058823529411765
translation,Translation,gpt-5.4-mini-or,GPT-5.4 mini,structural_clarity,17,0.17647058823529413,0.17647058823529413,0.0,0.8235294117647058
translation,Translation,kimi-k2.5-or,Kimi K2.5,structural_clarity,17,0.17647058823529413,0.17647058823529413,0.0,0.8235294117647058
translation,Translation,mimo-v25-pro-or,MiMo V2.5 Pro,structural_clarity,18,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778
translation,Translation,qwen3.5-9b-or,Qwen3.5 9B,structural_clarity,17,0.0,0.11764705882352941,0.11764705882352941,0.7647058823529411
translation,Translation,qwen3.6-plus-or,Qwen3.6 Plus,structural_clarity,17,0.0,0.058823529411764705,0.058823529411764705,0.8823529411764706
translation,Translation,deepseek-v3.2-or,DeepSeek V3.2,terminology_precision,17,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.7058823529411765
translation,Translation,glm-5.1-or,GLM-5.1,terminology_precision,17,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.6470588235294118
translation,Translation,gpt-5.4-mini-or,GPT-5.4 mini,terminology_precision,17,-0.11764705882352941,0.17647058823529413,0.29411764705882354,0.5294117647058824
translation,Translation,kimi-k2.5-or,Kimi K2.5,terminology_precision,17,0.0,0.11764705882352941,0.11764705882352941,0.7647058823529411
translation,Translation,mimo-v25-pro-or,MiMo V2.5 Pro,terminology_precision,18,-0.1111111111111111,0.05555555555555555,0.16666666666666666,0.7777777777777778
translation,Translation,qwen3.5-9b-or,Qwen3.5 9B,terminology_precision,17,0.29411764705882354,0.4117647058823529,0.11764705882352941,0.47058823529411764
translation,Translation,qwen3.6-plus-or,Qwen3.6 Plus,terminology_precision,17,0.35294117647058826,0.4117647058823529,0.058823529411764705,0.5294117647058824
